Year	Lon	Lat	M
   2.0090971e+03   1.0558900e+02   3.7217000e+01   2.4000000e+00
   2.0090971e+03   1.0546300e+02   3.7422000e+01   2.0000000e+00
   2.0090973e+03   1.0674400e+02   3.6704000e+01   1.2000000e+00
   2.0090979e+03   1.0628300e+02   3.7303000e+01   1.0000000e-01
   2.0090985e+03   1.0285000e+02   3.7512000e+01   2.1000000e+00
   2.0090986e+03   1.0599200e+02   3.7076000e+01   5.0000000e-01
   2.0090996e+03   1.0291100e+02   3.5010000e+01   1.3000000e+00
   2.0091006e+03   1.0532700e+02   3.7307000e+01   1.3000000e+00
   2.0091012e+03   1.0234200e+02   3.7796000e+01   1.5000000e+00
   2.0091013e+03   1.0289300e+02   3.5280000e+01   8.0000000e-01
   2.0091028e+03   1.0223100e+02   3.7572000e+01   1.7000000e+00
   2.0091030e+03   1.0662600e+02   3.5245000e+01   2.4000000e+00
   2.0091035e+03   1.0217900e+02   3.6986000e+01   9.0000000e-01
   2.0091042e+03   1.0683900e+02   3.9665000e+01   7.0000000e-01
   2.0091043e+03   1.0663500e+02   3.5256000e+01   2.4000000e+00
   2.0091047e+03   1.0669700e+02   3.5162000e+01   2.2000000e+00
   2.0091048e+03   1.0276800e+02   3.7560000e+01   3.2000000e+00
   2.0091053e+03   1.0261800e+02   3.7569000e+01   1.6000000e+00
   2.0091079e+03   1.0661600e+02   3.5285000e+01   3.7000000e+00
   2.0091093e+03   1.0276100e+02   3.7621000e+01   1.1000000e+00
   2.0091102e+03   1.0671400e+02   3.5189000e+01   2.2000000e+00
   2.0091113e+03   1.0200700e+02   3.8431000e+01   2.0000000e+00
   2.0091117e+03   1.0671700e+02   3.5138000e+01   2.4000000e+00
   2.0091120e+03   1.0276500e+02   3.7416000e+01   1.5000000e+00
   2.0091131e+03   1.0252200e+02   3.7785000e+01   1.4000000e+00
   2.0091138e+03   1.0213100e+02   3.7018000e+01   1.2000000e+00
   2.0091161e+03   1.0522100e+02   3.5145000e+01   1.9000000e+00
   2.0091166e+03   1.0625500e+02   3.8480000e+01   1.5000000e+00
   2.0091169e+03   1.0668100e+02   3.5451000e+01   1.4000000e+00
   2.0091174e+03   1.0520000e+02   3.7200000e+01   2.0000000e-01
   2.0091176e+03   1.0656700e+02   3.5334000e+01   2.2000000e+00
   2.0091181e+03   1.0696300e+02   3.9400000e+01   1.3000000e+00
   2.0091181e+03   1.0323500e+02   3.6362000e+01   2.2000000e+00
   2.0091183e+03   1.0698500e+02   3.9720000e+01   3.1000000e+00
   2.0091195e+03   1.0216500e+02   3.8430000e+01   1.8000000e+00
   2.0091206e+03   1.0577700e+02   3.6639000e+01   1.6000000e+00
   2.0091220e+03   1.0668300e+02   3.5191000e+01   3.2000000e+00
   2.0091226e+03   1.0497400e+02   3.7448000e+01   2.5000000e+00
   2.0091227e+03   1.0276100e+02   3.7621000e+01   1.3000000e+00
   2.0091232e+03   1.0361100e+02   3.5728000e+01   1.8000000e+00
   2.0091242e+03   1.0398600e+02   3.7225000e+01   1.7000000e+00
   2.0091242e+03   1.0631600e+02   3.8721000e+01   1.6000000e+00
   2.0091248e+03   1.0276100e+02   3.7621000e+01   1.3000000e+00
   2.0091249e+03   1.0409000e+02   3.7190000e+01   1.4000000e+00
   2.0091271e+03   1.0607500e+02   3.5782000e+01   1.0000000e+00
   2.0091274e+03   1.0287500e+02   3.6412000e+01   1.7000000e+00
   2.0091280e+03   1.0545900e+02   3.7119000e+01   1.1000000e+00
   2.0091281e+03   1.0489200e+02   3.7298000e+01   2.2000000e+00
   2.0091281e+03   1.0487800e+02   3.7308000e+01   1.9000000e+00
   2.0091286e+03   1.0327500e+02   3.7682000e+01   1.8000000e+00
   2.0091286e+03   1.0303500e+02   3.7211000e+01   2.0000000e+00
   2.0091299e+03   1.0707700e+02   3.9477000e+01   1.5000000e+00
   2.0091300e+03   1.0640300e+02   3.5690000e+01   2.3000000e+00
   2.0091310e+03   1.0683800e+02   3.9049000e+01   7.0000000e-01
   2.0091314e+03   1.0671700e+02   3.5217000e+01   2.3000000e+00
   2.0091315e+03   1.0524300e+02   3.7583000e+01   6.0000000e-01
   2.0091320e+03   1.0673800e+02   3.5157000e+01   2.4000000e+00
   2.0091332e+03   1.0539700e+02   3.5923000e+01   1.0000000e+00
   2.0091334e+03   1.0565300e+02   3.7366000e+01   1.4000000e+00
   2.0091350e+03   1.0373100e+02   3.7123000e+01   2.7000000e+00
   2.0091360e+03   1.0409000e+02   3.7190000e+01   1.2000000e+00
   2.0091363e+03   1.0486400e+02   3.7230000e+01   2.4000000e+00
   2.0091364e+03   1.0262600e+02   3.7603000e+01   1.7000000e+00
   2.0091370e+03   1.0676700e+02   3.5193000e+01   2.2000000e+00
   2.0091398e+03   1.0385800e+02   3.6882000e+01   1.6000000e+00
   2.0091398e+03   1.0520000e+02   3.7200000e+01   2.0000000e-01
   2.0091403e+03   1.0256100e+02   3.7695000e+01   5.0000000e-01
   2.0091410e+03   1.0606300e+02   3.9126000e+01   2.8000000e+00
   2.0091415e+03   1.0284100e+02   3.6402000e+01   1.5000000e+00
   2.0091415e+03   1.0201100e+02   3.7831000e+01   1.1000000e+00
   2.0091424e+03   1.0518000e+02   3.5320000e+01   1.9000000e+00
   2.0091428e+03   1.0276100e+02   3.7621000e+01   1.4000000e+00
   2.0091442e+03   1.0622900e+02   3.8109000e+01   2.2000000e+00
   2.0091444e+03   1.0283900e+02   3.6627000e+01   1.6000000e+00
   2.0091461e+03   1.0211400e+02   3.7603000e+01   1.2000000e+00
   2.0091474e+03   1.0290800e+02   3.7346000e+01   1.8000000e+00
   2.0091479e+03   1.0287100e+02   3.5133000e+01   1.5000000e+00
   2.0091490e+03   1.0658200e+02   3.5279000e+01   2.1000000e+00
   2.0091492e+03   1.0332100e+02   3.6801000e+01   1.4000000e+00
   2.0091496e+03   1.0520000e+02   3.7200000e+01   1.0000000e-01
   2.0091497e+03   1.0247300e+02   3.7748000e+01   1.4000000e+00
   2.0091498e+03   1.0675300e+02   3.5369000e+01   1.9000000e+00
   2.0091499e+03   1.0418900e+02   3.7146000e+01   1.8000000e+00
   2.0091519e+03   1.0277700e+02   3.7515000e+01   1.3000000e+00
   2.0091523e+03   1.0208800e+02   3.8422000e+01   2.2000000e+00
   2.0091526e+03   1.0423500e+02   3.6613000e+01   1.9000000e+00
   2.0091534e+03   1.0646600e+02   3.9745000e+01   2.1000000e+00
   2.0091558e+03   1.0616900e+02   3.5961000e+01   9.0000000e-01
   2.0091563e+03   1.0283100e+02   3.7417000e+01   1.7000000e+00
   2.0091565e+03   1.0218400e+02   3.6213000e+01   3.0000000e-01
   2.0091580e+03   1.0582400e+02   3.9185000e+01   2.3000000e+00
   2.0091592e+03   1.0221700e+02   3.7507000e+01   3.2000000e+00
   2.0091592e+03   1.0220600e+02   3.7525000e+01   2.2000000e+00
   2.0091594e+03   1.0413300e+02   3.7069000e+01   3.9000000e+00
   2.0091609e+03   1.0301100e+02   3.6676000e+01   2.0000000e+00
   2.0091610e+03   1.0492200e+02   3.7328000e+01   2.3000000e+00
   2.0091617e+03   1.0689800e+02   3.8984000e+01   1.8000000e+00
   2.0091618e+03   1.0670300e+02   3.5218000e+01   2.0000000e+00
   2.0091654e+03   1.0244600e+02   3.7591000e+01   2.2000000e+00
   2.0091659e+03   1.0710500e+02   3.5180000e+01   2.2000000e+00
   2.0091674e+03   1.0266200e+02   3.7575000e+01   1.8000000e+00
   2.0091679e+03   1.0332800e+02   3.6368000e+01   1.8000000e+00
   2.0091685e+03   1.0511400e+02   3.5588000e+01   1.6000000e+00
   2.0091686e+03   1.0670000e+02   3.5222000e+01   2.6000000e+00
   2.0091686e+03   1.0322400e+02   3.6878000e+01   2.4000000e+00
   2.0091690e+03   1.0675500e+02   3.5384000e+01   1.9000000e+00
   2.0091695e+03   1.0672600e+02   3.5228000e+01   1.9000000e+00
   2.0091714e+03   1.0275900e+02   3.6389000e+01   1.9000000e+00
   2.0091719e+03   1.0366800e+02   3.7274000e+01   1.9000000e+00
   2.0091720e+03   1.0278500e+02   3.6596000e+01   1.7000000e+00
   2.0091731e+03   1.0652900e+02   3.5311000e+01   1.8000000e+00
   2.0091745e+03   1.0271600e+02   3.6392000e+01   2.3000000e+00
   2.0091768e+03   1.0410100e+02   3.5697000e+01   2.1000000e+00
   2.0091774e+03   1.0491000e+02   3.7341000e+01   2.1000000e+00
   2.0091778e+03   1.0664700e+02   3.5241000e+01   2.1000000e+00
   2.0091782e+03   1.0414700e+02   3.7087000e+01   2.5000000e+00
   2.0091783e+03   1.0413300e+02   3.7074000e+01   2.3000000e+00
   2.0091783e+03   1.0355200e+02   3.5973000e+01   1.9000000e+00
   2.0091799e+03   1.0283500e+02   3.6458000e+01   1.1000000e+00
   2.0091811e+03   1.0668900e+02   3.5200000e+01   2.4000000e+00
   2.0091815e+03   1.0559300e+02   3.7450000e+01   1.2000000e+00
   2.0091816e+03   1.0216300e+02   3.8083000e+01   1.8000000e+00
   2.0091825e+03   1.0410200e+02   3.6655000e+01   1.9000000e+00
   2.0091825e+03   1.0331300e+02   3.6045000e+01   1.7000000e+00
   2.0091844e+03   1.0642100e+02   3.9715000e+01   2.0000000e+00
   2.0091854e+03   1.0641500e+02   3.5532000e+01   2.0000000e+00
   2.0091854e+03   1.0212500e+02   3.7008000e+01   1.6000000e+00
   2.0091864e+03   1.0538900e+02   3.6578000e+01   1.8000000e+00
   2.0091866e+03   1.0609100e+02   3.7576000e+01   1.9000000e+00
   2.0091866e+03   1.0600900e+02   3.9208000e+01   1.2000000e+00
   2.0091904e+03   1.0661600e+02   3.5233000e+01   2.2000000e+00
   2.0091905e+03   1.0267200e+02   3.7563000e+01   1.7000000e+00
   2.0091917e+03   1.0616700e+02   3.8428000e+01   1.3000000e+00
   2.0091920e+03   1.0220900e+02   3.7908000e+01   1.9000000e+00
   2.0091923e+03   1.0267200e+02   3.7565000e+01   1.8000000e+00
   2.0091935e+03   1.0220700e+02   3.7491000e+01   2.6000000e+00
   2.0091948e+03   1.0404600e+02   3.9412000e+01   2.3000000e+00
   2.0091957e+03   1.0539600e+02   3.7328000e+01   1.3000000e+00
   2.0091963e+03   1.0412400e+02   3.6017000e+01   1.6000000e+00
   2.0091975e+03   1.0332700e+02   3.5931000e+01   1.7000000e+00
   2.0091986e+03   1.0337600e+02   3.6059000e+01   1.4000000e+00
   2.0092014e+03   1.0662700e+02   3.5232000e+01   2.5000000e+00
   2.0092019e+03   1.0220600e+02   3.7494000e+01   2.0000000e+00
   2.0092032e+03   1.0226300e+02   3.7420000e+01   1.1000000e+00
   2.0092044e+03   1.0287100e+02   3.6389000e+01   2.2000000e+00
   2.0092053e+03   1.0664500e+02   3.5246000e+01   1.7000000e+00
   2.0092060e+03   1.0582100e+02   3.7313000e+01   1.5000000e+00
   2.0092071e+03   1.0284700e+02   3.6602000e+01   1.2000000e+00
   2.0092087e+03   1.0598000e+02   3.6195000e+01   2.5000000e+00
   2.0092094e+03   1.0536800e+02   3.7323000e+01   1.7000000e+00
   2.0092096e+03   1.0672300e+02   3.5330000e+01   2.0000000e+00
   2.0092097e+03   1.0276900e+02   3.6411000e+01   1.4000000e+00
   2.0092100e+03   1.0613100e+02   3.5984000e+01   2.0000000e+00
   2.0092125e+03   1.0539500e+02   3.6597000e+01   3.3000000e+00
   2.0092126e+03   1.0534700e+02   3.6601000e+01   1.5000000e+00
   2.0092136e+03   1.0624400e+02   3.8816000e+01   1.8000000e+00
   2.0092143e+03   1.0205700e+02   3.7976000e+01   2.4000000e+00
   2.0092146e+03   1.0289000e+02   3.7601000e+01   1.7000000e+00
   2.0092148e+03   1.0653500e+02   3.5333000e+01   2.5000000e+00
   2.0092153e+03   1.0658100e+02   3.5395000e+01   2.1000000e+00
   2.0092155e+03   1.0657800e+02   3.5418000e+01   2.2000000e+00
   2.0092155e+03   1.0423100e+02   3.6542000e+01   2.3000000e+00
   2.0092157e+03   1.0420100e+02   3.6635000e+01   2.1000000e+00
   2.0092163e+03   1.0616900e+02   3.5961000e+01   7.0000000e-01
   2.0092172e+03   1.0349600e+02   3.9268000e+01   2.0000000e+00
   2.0092173e+03   1.0667000e+02   3.5334000e+01   2.1000000e+00
   2.0092177e+03   1.0600500e+02   3.9092000e+01   3.3000000e+00
   2.0092178e+03   1.0671700e+02   3.5203000e+01   2.2000000e+00
   2.0092178e+03   1.0251100e+02   3.7757000e+01   1.3000000e+00
   2.0092182e+03   1.0670500e+02   3.5363000e+01   1.8000000e+00
   2.0092186e+03   1.0201100e+02   3.7794000e+01   1.4000000e+00
   2.0092187e+03   1.0607100e+02   3.9091000e+01   3.2000000e+00
   2.0092189e+03   1.0650800e+02   3.5312000e+01   2.1000000e+00
   2.0092194e+03   1.0581000e+02   3.8471000e+01   2.4000000e+00
   2.0092196e+03   1.0628300e+02   3.7303000e+01   6.0000000e-01
   2.0092196e+03   1.0638900e+02   3.7117000e+01   1.6000000e+00
   2.0092204e+03   1.0673000e+02   3.5236000e+01   2.9000000e+00
   2.0092204e+03   1.0657100e+02   3.5458000e+01   2.4000000e+00
   2.0092206e+03   1.0281800e+02   3.7451000e+01   3.1000000e+00
   2.0092210e+03   1.0210900e+02   3.8633000e+01   1.6000000e+00
   2.0092210e+03   1.0654700e+02   3.9457000e+01   1.9000000e+00
   2.0092211e+03   1.0490000e+02   3.6514000e+01   1.9000000e+00
   2.0092215e+03   1.0411800e+02   3.7278000e+01   1.9000000e+00
   2.0092219e+03   1.0592300e+02   3.6184000e+01   1.1000000e+00
   2.0092220e+03   1.0259200e+02   3.7546000e+01   8.0000000e-01
   2.0092222e+03   1.0668000e+02   3.5199000e+01   1.8000000e+00
   2.0092229e+03   1.0642100e+02   3.5382000e+01   2.4000000e+00
   2.0092231e+03   1.0669500e+02   3.5352000e+01   2.3000000e+00
   2.0092239e+03   1.0275000e+02   3.6571000e+01   1.0000000e+00
   2.0092242e+03   1.0275100e+02   3.7437000e+01   1.4000000e+00
   2.0092248e+03   1.0673200e+02   3.5151000e+01   2.4000000e+00
   2.0092248e+03   1.0248500e+02   3.7720000e+01   1.1000000e+00
   2.0092268e+03   1.0663100e+02   3.5261000e+01   2.2000000e+00
   2.0092268e+03   1.0616900e+02   3.5961000e+01   4.0000000e-01
   2.0092277e+03   1.0667700e+02   3.5212000e+01   2.4000000e+00
   2.0092279e+03   1.0666000e+02   3.9283000e+01   3.0000000e-01
   2.0092280e+03   1.0615300e+02   3.8079000e+01   1.9000000e+00
   2.0092286e+03   1.0604400e+02   3.8016000e+01   2.4000000e+00
   2.0092290e+03   1.0666500e+02   3.5244000e+01   2.0000000e+00
   2.0092293e+03   1.0628300e+02   3.7303000e+01   1.6000000e+00
   2.0092305e+03   1.0220900e+02   3.7513000e+01   1.9000000e+00
   2.0092307e+03   1.0666600e+02   3.5264000e+01   2.7000000e+00
   2.0092307e+03   1.0295100e+02   3.6450000e+01   1.3000000e+00
   2.0092322e+03   1.0390600e+02   3.5261000e+01   1.8000000e+00
   2.0092329e+03   1.0273600e+02   3.7533000e+01   1.5000000e+00
   2.0092333e+03   1.0653200e+02   3.5149000e+01   2.4000000e+00
   2.0092335e+03   1.0628300e+02   3.7303000e+01   4.0000000e-01
   2.0092335e+03   1.0616900e+02   3.5961000e+01   5.0000000e-01
   2.0092342e+03   1.0407200e+02   3.8005000e+01   2.6000000e+00
   2.0092347e+03   1.0415400e+02   3.5766000e+01   1.8000000e+00
   2.0092349e+03   1.0417200e+02   3.6664000e+01   1.6000000e+00
   2.0092352e+03   1.0674300e+02   3.5250000e+01   2.2000000e+00
   2.0092355e+03   1.0643000e+02   3.9696000e+01   2.5000000e+00
   2.0092357e+03   1.0620800e+02   3.7900000e+01   2.0000000e+00
   2.0092370e+03   1.0236400e+02   3.7645000e+01   1.8000000e+00
   2.0092376e+03   1.0401800e+02   3.6586000e+01   1.7000000e+00
   2.0092386e+03   1.0260400e+02   3.7603000e+01   2.0000000e+00
   2.0092393e+03   1.0666400e+02   3.5243000e+01   3.0000000e+00
   2.0092403e+03   1.0601300e+02   3.9096000e+01   3.2000000e+00
   2.0092404e+03   1.0567000e+02   3.7340000e+01   1.4000000e+00
   2.0092430e+03   1.0219500e+02   3.8355000e+01   2.0000000e+00
   2.0092430e+03   1.0607000e+02   3.9039000e+01   2.5000000e+00
   2.0092441e+03   1.0680600e+02   3.5106000e+01   2.6000000e+00
   2.0092463e+03   1.0569500e+02   3.8303000e+01   1.8000000e+00
   2.0092473e+03   1.0663100e+02   3.5746000e+01   1.6000000e+00
   2.0092476e+03   1.0621100e+02   3.6558000e+01   3.6000000e+00
   2.0092476e+03   1.0616900e+02   3.5961000e+01   5.0000000e-01
   2.0092480e+03   1.0623500e+02   3.6592000e+01   3.0000000e+00
   2.0092480e+03   1.0593700e+02   3.6271000e+01   1.2000000e+00
   2.0092483e+03   1.0550900e+02   3.7270000e+01   1.6000000e+00
   2.0092485e+03   1.0273700e+02   3.6275000e+01   2.1000000e+00
   2.0092487e+03   1.0281900e+02   3.7544000e+01   1.5000000e+00
   2.0092491e+03   1.0268400e+02   3.7539000e+01   2.0000000e+00
   2.0092492e+03   1.0525300e+02   3.9730000e+01   3.1000000e+00
   2.0092497e+03   1.0666900e+02   3.5276000e+01   2.8000000e+00
   2.0092503e+03   1.0678900e+02   3.5164000e+01   2.1000000e+00
   2.0092505e+03   1.0286900e+02   3.7592000e+01   1.2000000e+00
   2.0092505e+03   1.0606100e+02   3.9081000e+01   2.5000000e+00
   2.0092515e+03   1.0623400e+02   3.6576000e+01   1.3000000e+00
   2.0092520e+03   1.0225500e+02   3.7784000e+01   1.7000000e+00
   2.0092532e+03   1.0222800e+02   3.6302000e+01   4.0000000e-01
   2.0092533e+03   1.0546800e+02   3.7292000e+01   2.7000000e+00
   2.0092539e+03   1.0215900e+02   3.6981000e+01   1.1000000e+00
   2.0092540e+03   1.0587300e+02   3.5317000e+01   1.7000000e+00
   2.0092547e+03   1.0221600e+02   3.7570000e+01   1.6000000e+00
   2.0092548e+03   1.0688000e+02   3.5233000e+01   2.4000000e+00
   2.0092549e+03   1.0541500e+02   3.6730000e+01   2.1000000e+00
   2.0092552e+03   1.0612200e+02   3.8078000e+01   9.0000000e-01
   2.0092553e+03   1.0413500e+02   3.6609000e+01   2.0000000e+00
   2.0092569e+03   1.0571100e+02   3.7361000e+01   1.3000000e+00
   2.0092575e+03   1.0671500e+02   3.5274000e+01   2.7000000e+00
   2.0092581e+03   1.0655900e+02   3.5298000e+01   2.0000000e+00
   2.0092588e+03   1.0225000e+02   3.6294000e+01   4.0000000e-01
   2.0092595e+03   1.0379400e+02   3.5963000e+01   1.7000000e+00
   2.0092596e+03   1.0374400e+02   3.7257000e+01   1.2000000e+00
   2.0092596e+03   1.0437100e+02   3.6543000e+01   1.2000000e+00
   2.0092604e+03   1.0674000e+02   3.5213000e+01   3.4000000e+00
   2.0092610e+03   1.0666000e+02   3.9283000e+01   5.0000000e-01
   2.0092610e+03   1.0201000e+02   3.7937000e+01   1.6000000e+00
   2.0092615e+03   1.0381700e+02   3.6063000e+01   1.9000000e+00
   2.0092618e+03   1.0668700e+02   3.5257000e+01   2.2000000e+00
   2.0092621e+03   1.0283300e+02   3.6624000e+01   1.4000000e+00
   2.0092647e+03   1.0642200e+02   3.6370000e+01   2.4000000e+00
   2.0092647e+03   1.0631400e+02   3.6406000e+01   2.4000000e+00
   2.0092650e+03   1.0611400e+02   3.8534000e+01   2.7000000e+00
   2.0092650e+03   1.0610800e+02   3.8533000e+01   3.0000000e+00
   2.0092650e+03   1.0609800e+02   3.8550000e+01   1.5000000e+00
   2.0092670e+03   1.0631400e+02   3.6416000e+01   1.2000000e+00
   2.0092673e+03   1.0505600e+02   3.5441000e+01   1.6000000e+00
   2.0092676e+03   1.0297800e+02   3.6461000e+01   2.2000000e+00
   2.0092676e+03   1.0416900e+02   3.6665000e+01   1.7000000e+00
   2.0092683e+03   1.0668700e+02   3.5178000e+01   2.1000000e+00
   2.0092686e+03   1.0228700e+02   3.7585000e+01   1.4000000e+00
   2.0092688e+03   1.0280500e+02   3.7454000e+01   1.8000000e+00
   2.0092690e+03   1.0551100e+02   3.7426000e+01   1.1000000e+00
   2.0092699e+03   1.0323800e+02   3.9011000e+01   3.4000000e+00
   2.0092701e+03   1.0416500e+02   3.6764000e+01   2.4000000e+00
   2.0092704e+03   1.0406200e+02   3.6645000e+01   2.4000000e+00
   2.0092712e+03   1.0686800e+02   3.5042000e+01   2.1000000e+00
   2.0092713e+03   1.0615900e+02   3.6459000e+01   1.9000000e+00
   2.0092717e+03   1.0547900e+02   3.5374000e+01   1.1000000e+00
   2.0092718e+03   1.0603000e+02   3.6078000e+01   7.0000000e-01
   2.0092726e+03   1.0287500e+02   3.6413000e+01   1.6000000e+00
   2.0092727e+03   1.0520000e+02   3.7200000e+01   6.0000000e-01
   2.0092734e+03   1.0635400e+02   3.6380000e+01   1.4000000e+00
   2.0092737e+03   1.0520000e+02   3.7200000e+01   2.0000000e-01
   2.0092742e+03   1.0687100e+02   3.5149000e+01   1.9000000e+00
   2.0092744e+03   1.0695300e+02   3.5180000e+01   2.1000000e+00
   2.0092746e+03   1.0222000e+02   3.7530000e+01   2.5000000e+00
   2.0092746e+03   1.0221800e+02   3.7534000e+01   3.2000000e+00
   2.0092746e+03   1.0215100e+02   3.7469000e+01   2.3000000e+00
   2.0092747e+03   1.0602600e+02   3.6021000e+01   1.3000000e+00
   2.0092748e+03   1.0698500e+02   3.9380000e+01   2.5000000e+00
   2.0092751e+03   1.0218900e+02   3.7549000e+01   1.9000000e+00
   2.0092759e+03   1.0668200e+02   3.5368000e+01   2.1000000e+00
   2.0092763e+03   1.0292300e+02   3.8787000e+01   1.2000000e+00
   2.0092764e+03   1.0663000e+02   3.5215000e+01   2.1000000e+00
   2.0092775e+03   1.0624800e+02   3.6586000e+01   3.0000000e+00
   2.0092795e+03   1.0256100e+02   3.7612000e+01   1.2000000e+00
   2.0092797e+03   1.0659600e+02   3.5279000e+01   1.7000000e+00
   2.0092806e+03   1.0636400e+02   3.7165000e+01   2.9000000e+00
   2.0092814e+03   1.0380900e+02   3.6129000e+01   1.5000000e+00
   2.0092839e+03   1.0622800e+02   3.6596000e+01   2.1000000e+00
   2.0092840e+03   1.0409700e+02   3.6029000e+01   1.7000000e+00
   2.0092844e+03   1.0572300e+02   3.6759000e+01   4.0000000e-01
   2.0092844e+03   1.0628300e+02   3.7303000e+01   7.0000000e-01
   2.0092847e+03   1.0238600e+02   3.7869000e+01   2.1000000e+00
   2.0092849e+03   1.0551200e+02   3.7246000e+01   1.3000000e+00
   2.0092851e+03   1.0668700e+02   3.5261000e+01   2.1000000e+00
   2.0092852e+03   1.0219800e+02   3.7531000e+01   1.0000000e+00
   2.0092853e+03   1.0656200e+02   3.7667000e+01   1.5000000e+00
   2.0092854e+03   1.0340200e+02   3.8299000e+01   1.8000000e+00
   2.0092861e+03   1.0693400e+02   3.5144000e+01   2.4000000e+00
   2.0092861e+03   1.0405700e+02   3.6059000e+01   1.3000000e+00
   2.0092867e+03   1.0622800e+02   3.6587000e+01   1.9000000e+00
